ifgram_index,date12,original_rms_rad,homa_corrected_rms_rad,weighted_original_rms_rad,weighted_homa_corrected_rms_rad,valid_pixels
0,20070719_20070903,0.4314693679905584,0.44921359828003493,0.4236268964279577,0.44151917552929976,4854273
1,20080119_20080305,0.4785805646145833,0.5705650269806515,0.4559453759367262,0.5629532265463282,4854273
2,20080721_20090724,1.7301194718109283,1.464560578601817,1.7318129919999254,1.4624019557893255,4854273
3,20080721_20090908,0.6523914984081854,0.6747047648458893,0.629160980408315,0.6518270141093794,4854273
4,20081021_20090121,0.7033371318036049,0.7506954925836617,0.6693585499309385,0.7238912793476682,4854273
5,20081021_20090308,0.761708184586011,1.0185763063905435,0.8337458397138986,1.0465197171932783,4854273
6,20090121_20090308,0.37684253900304976,0.45496534739375943,0.36870737476599885,0.449577253464076,4854273
7,20090724_20090908,1.668046689137996,1.2625712681561898,1.6427883026622232,1.2371517349319192,4854273
